url,titulo,bajada,fecha,cuerpo
https://elcomercio.pe/deporte-total/futbol-peruano/los-chankas-vs-sport-boys-en-vivo-hora-canal-tv-y-donde-ver-el-torneo-clausura-2026-jornada-1-liga-1-l1max-l1play-resumen-y-goles-tdpe-noticia/,Los Chankas vence a Sport Boys en la primera fecha del Torneo Clausura 2026,"Sport Boys cayó ante los Chankas con un marcador final de 1 a 0. Con gol de Jarlín Quintero, la escuadra apurimeña se llevó el triunfo de la jornada.",2026-07-19T20:12:08.572Z,"taron

. Los Chankas se llevaron la victoria del encuentro frente a Sport Boys con un marcador final de 1 a 0. Revisa aquí el resumen del partido y goles:

El partido entre

se jugará este domingo 19 de julio en el Estadio Los Chankas.

El encuentro entre

A continuación, te detallamos los horarios en distintos países para que no te pierdas este emocionante partido.

El partido entre

se podrá ver desde Perú EN VIVO a través de L1 Max y L1 Play."
https://elcomercio.pe/deporte-total/futbol-peruano/nuevo-fichaje-en-matute-la-pista-de-alianza-lima-que-encendio-las-redes-sociales-liga-1-ultimas-noticia/,¿Nuevo fichaje en Matute? La pista de Alianza Lima que encendió las redes sociales,"El club blanquiazul compartió una imagen de su camiseta acompañada del mensaje “Pronto alguien la tendrá”, generando especulaciones entre los hinchas sobre la identidad del próximo refuerzo para el Torneo Clausura 2026.",2026-07-21T14:46:11.509Z,"volvió a captar la atención de sus hinchas con una publicación en sus redes sociales que apunta a un próximo anuncio. El club compartió una fotografía de la camiseta blanquiazul sobre una butaca de Matute junto al mensaje:

, dejando abierta la posibilidad de presentar a un nuevo refuerzo para el

.

La publicación apareció días después del debut victorioso de los íntimos en el Clausura y rápidamente generó cientos de comentarios de hinchas que intentan descifrar quién será el futbolista que vestirá la camiseta blanquiazul.

Aunque el club no reveló el nombre del jugador, las versiones más recientes apuntan a que el anuncio estaría relacionado con alguno de los futbolistas que han sido vinculados a Alianza Lima en los últimos días.

El nombre que toma mayor fuerza es el del defensor Jhair Soto, actual jugador de ADT. Diversos reportes señalan que la directiva mantiene negociaciones para incorporarlo por pedido del técnico Pablo Guede, quien busca reforzar la defensa de cara a la segunda parte de la temporada.

Otro nombre que ha aparecido en el entorno blanquiazul es el del arquero Pedro Gallese, aunque hasta el momento no existe una confirmación oficial y su posible llegada continúa siendo materia de especulación.

𝑷𝒓𝒐𝒏𝒕𝒐 𝒂𝒍𝒈𝒖𝒊𝒆𝒏 𝒍𝒂 𝒕𝒆𝒏𝒅𝒓𝒂́…🔜👀

La estrategia de publicar adelantos antes de oficializar un fichaje no es nueva para Alianza Lima. En esta ocasión, la imagen de la camiseta y el mensaje “Pronto alguien la tendrá” fueron suficientes para convertir el tema en tendencia entre los seguidores blanquiazules.

En redes sociales, los aficionados comenzaron a mencionar diferentes nombres, aunque el consenso apunta a que el club estaría preparando la presentación de un futbolista que reforzará la plantilla para afrontar el Torneo Clausura y el resto de la temporada.

Mientras no exista un anuncio oficial, la identidad del nuevo integrante del plantel seguirá siendo una incógnita, aunque todo indica que la espera terminará en las próximas horas.

¡Sé parte del homenaje del siglo! Asegura tu libro oficial “Íntimos y Eternos” en exclusiva con El Comercio aquí: bit.ly/4515662"
https://elcomercio.pe/deporte-total/futbol-peruano/pedro-gallese-regresa-a-alianza-lima-por-que-los-intimos-lo-necesitan-con-urgencia-y-cual-es-la-contundente-postura-de-deportivo-cali-liga-1-tlcnota-noticia/,¿Pedro Gallese regresa a Alianza? Por qué los íntimos lo necesitan con urgencia y cuál es la contundente postura de Deportivo Cali,"Tras oficializar la salida de Guillermo Viscarra, Alianza Lima apuntaría todas sus fichas para repatriar a Pedro Gallese. Sin embargo, desde Deportivo Cali lanzaron una contundente respuesta.",2026-07-22T13:44:50.02Z,"Ese futuro, al menos desde La Victoria, ya empezó a imaginarse. La salida del boliviano Guillermo Viscarra dejó un espacio que debe llenarse sí o sí: Alianza tiene, en estos momentos, a Alejandro Duarte como portero titular y Ángel de la Cruz, quien con 24 años no ha tenido muchos minutos en el club.

𝑬𝒔𝒕𝒂́ 𝒔𝒊𝒆𝒎𝒑𝒓𝒆 𝒔𝒆𝒓𝒂́ 𝒕𝒖 𝒄𝒂𝒔𝒂. 💙👏🏾

El plan estaría siendo impulsado por Franco Navarro Mandayo, gerente deportivo de Alianza Lima, quien conoce muy bien al guardameta. Ambos coincidieron entre 2023 y 2025 en la Federación Peruana de Fútbol, cuando Navarro ejercía como gerente de selecciones y Gallese era uno de los referentes de la Bicolor. Esa cercanía alimenta la ilusión de un posible retorno.

La necesidad de Alianza no es menor. El equipo de Pablo Guede acaba de iniciar el Torneo Clausura con una victoria sobre Sport Huancayo y mantiene intacto el objetivo de proclamarse campeón nacional de manera directa tras haber conquistado el Apertura. En ese escenario, la portería se convierte en una posición estratégica. Los íntimos no buscan únicamente un reemplazante; necesitan un arquero capaz de asumir la presión de pelear un título y responder en los partidos decisivos. Gallese reúne todas esas condiciones.

A sus 36 años continúa siendo el arquero titular de la selección peruana y conserva un prestigio construido durante más de una década defendiendo la camiseta nacional. Además, conoce perfectamente el entorno de Matute. En la temporada 2019 defendió el arco blanquiazul y, aunque su paso fue breve, dejó una buena imagen entre los hinchas.

Precisamente ese vínculo quedó reflejado durante su último regreso al estadio victoriano. Antes del amistoso entre Deportivo Cali y Alianza, el ‘Pulpo’ no escondió la emoción. “Contento de regresar otra vez a Matute, con la fiesta que siempre da Alianza. Estoy muy emocionado de jugar otra vez aquí, estoy agradecido con la hinchada, aunque esta vez me tocó jugar en contra”, declaró.

Después fue aún más directo. “Alianza siempre me ha tratado muy bien y por qué no en un futuro un regreso. Jugar aquí uno se emociona y más con el cariño del hincha”.

“Nos vamos a fortalecer y queremos lo mejor para la selección”.

Pedro Gallese, que confirmó estar apto para una Eliminatoria más, se refirió al momento de la selección peruana.

Sus palabras fueron interpretadas como una puerta abierta. Sin embargo, entre el deseo y la realidad existe una distancia importante.

frente a las versiones que vinculan a Gallese con Alianza Lima. La respuesta fue contundente.

, señalaron desde la institución colombiana.

El mensaje deja claro que, por ahora, no existe ninguna comunicación formal entre clubes ni intención de desprenderse de uno de sus principales futbolistas. Gallese forma parte del proyecto deportivo del cuadro colombiano y tiene un vínculo vigente que ambas partes pretenden respetar.

Eso no significa, necesariamente, que la historia esté cerrada. En el mercado de fichajes las posturas pueden modificarse si aparece una oferta que satisfaga a todas las partes. Pero hoy el escenario es complejo. Alianza tendría que negociar con un club que no contempla la salida de su arquero y, además, afrontar el costo económico que supone incorporar a un futbolista de esa jerarquía.

Mientras tanto, en Matute saben que el tiempo juega en contra. El Clausura ya comenzó y el margen para encontrar un arquero de garantías es reducido. Gallese aparece como el candidato ideal por presente, experiencia e identificación con el club, pero también como la opción más difícil de concretar."
https://elcomercio.pe/deporte-total/futbol-peruano/que-relacion-tienen-andres-mendoza-y-la-melodia-que-cantaron-los-muppets-en-la-final-del-mundial-2026-noticia/,Qué relación tienen Andrés Mendoza y la melodía que cantaron los Muppets en la final del Mundial 2026,La relación es una de esas historias curiosas del fútbol que nacieron mucho antes de que “Seven Nation Army” se convirtiera en el himno no oficial de los estadios del mundo.,2026-07-22T15:16:32.599Z,"En 2004,

jugaba en el Club Brugge KV. Ese año, el delantero peruano marcó un gol importante ante el AC Milan en la UEFA Champions League. En las tribunas del estadio Jan Breydel, los hinchas del Brugge comenzaron a corear la melodía de “Seven Nation Army”, canción que The White Stripes había lanzado apenas un año antes.

El cántico era muy simple: “Oh, oh, oh, oh, oh, oh, oh...”

Los aficionados lo utilizaron para celebrar a Mendoza y, poco después, el canto empezó a viajar por Europa gracias a los hinchas italianos que asistieron a ese partido. Fueron seguidores del AC Milan quienes llevaron la melodía de regreso a Italia.

A partir de ahí ocurrió el efecto dominó:

La selección italiana la adoptó durante el Copa Mundial de la FIFA 2006.

Tras conquistar ese Mundial, la canción quedó asociada para siempre al fútbol.

Desde entonces, prácticamente todos los grandes torneos la utilizan en estadios, incluidas varias ediciones de la Copa del Mundo. En la final del Mundial 2026 volvió a sonar antes, durante y después del partido como uno de los himnos del fútbol moderno.

Los propios integrantes de The White Stripes han contado en distintas entrevistas que les sorprendió ver cómo una canción de rock terminó convertida en un canto futbolero global.

Así que sí existe una conexión entre Andrés Mendoza y “Seven Nation Army”: no porque él la haya creado ni popularizado mundialmente, sino porque uno de los primeros usos masivos de la melodía en un estadio de fútbol fue para celebrar un gol suyo con el Club Brugge en 2004. Aquella ovación terminó siendo el punto de partida de un fenómeno que hoy acompaña finales de Mundiales, Eurocopas y Champions League."
https://elcomercio.pe/deporte-total/futbol-peruano/sporting-cristal-acelera-la-busqueda-del-reemplazo-de-cazonatti-y-pedro-aquino-aparece-en-el-radar-noticia/,Sporting Cristal acelera la búsqueda del reemplazo de Cazonatti y Pedro Aquino aparece en el radar,"La inesperada salida del brasileño Gustavo Cazonatti al Mirassol FC ha acelerado la búsqueda de su reemplazante. Pedro Aquino toma fuerza como una de las opciones de Sporting Cristal, al igual que Wilder Cartagena.",2026-07-18T00:51:08.281Z,"La partida de Cazonatti obligó a los rimenses a replantear sus planes en el mercado de pases. Ya no solo buscan concretar la incorporación de un último refuerzo, sino también encontrar un volante con características similares a las del brasileño.

, y algunos nombres que ya estuvieron en carpeta han vuelto a cobrar fuerza.

Wilder Cartagena es uno de ellos.

En cambio, explicó que, por respeto al jugador mencionado, prefería no pronunciarse sobre posibles incorporaciones hasta que estas se concreten oficialmente.

El volante de 31 años rescindió su contrato con Santos Laguna de México tras culminar su préstamo en Alianza Lima, donde no fue considerado para continuar. Aunque defendió durante una temporada la camiseta de uno de los clásicos rivales de Sporting Cristal,

De hecho, durante su etapa en el fútbol mexicano nunca ocultó su cercanía con la institución que lo formó. Siempre que el calendario se lo permitió, asistió como un hincha más a partidos de Sporting Cristal, tanto por la Copa Libertadores como por la Liga 1.

Mientras tanto, la dirigencia rimense trabaja para cerrar cuanto antes la operación de su cuarto refuerzo."
https://elcomercio.pe/deporte-total/futbol-peruano/sporting-cristal-un-debut-exitoso-en-el-clausura-pero-con-una-tarea-pendiente-en-el-mercado-el-detras-de-la-historia-del-mediocampista-nacional-que-busca-el-cuadro-rimense-noticia/,"Un debut exitoso en el Clausura, pero con una tarea pendiente en el mercado: el detrás de la historia del mediocampista que busca Sporting Cristal",Sporting Cristal venció por 1-0 a Garcilaso en su estreno en el Clausura y ahora va por su quinto y último fichaje tras la inminente llegada del central Anderson Villacorta.,2026-07-18T05:04:00Z,"Pero más allá del triunfo sobre Deportivo Garcilaso (1-0), de las lecciones que brindan para un próximo desafío, ya de carácter internacional, queda claro que el equipo de Mosquera no ha terminado de conformarse. La imprevista venta de Gustavo Cazonatti al Mirassol FC del Brasileirao ha obligado a la directiva bajopontina a no efectuar cuatro refuerzos, sino cinco. La operación de Cazonatti invita al área deportiva a salir al mercado por un jugador de sus mismas características y de acuerdo a lo que se conversa en La Florida, este será un futbolita nacional.

En las últimas horas se han dado nombres propios de los candidatos a reemplazar a Cazonatti, de quien los celestes poseen un 10% de una futura venta. Wilder Cartagena es uno de ellos y se sabe que su CV está dentro del área de scouting de los rimenses, y no de ahora o de hace semanas, sino de ya desde hace un buen tiempo. Como se sabe, este departamento de captación no solo trabaja pensando en una temporada, sino para coyunturas como la de ahora con la salida del mediocampista brasileño.

No obstante, más allá del seguimiento, al menos desde el área de scouting, el nombre que ha sorprendido es el de Pedro Aquino. El volante de 31 años se acaba de desligar de Santos Laguna de México y pese a que el último año ha militado en Alianza Lima —con más minutos en el Clausura 2025 que en el Apertura 2026—, en el Rímac lo tienen en consideración y no es descabellado que pueda ser la última incorporación de este mercado de pases, el cual culmina el 11 de agosto. De igual forma, además de estos dos mundialistas en Rusia 2018.

Las próximas horas y días son cruciales para el desarrollo para el cierre de esta quinta operación, pues la cuarta transferencia ya está efectuada y en cualquier momento se oficializa el fichaje de Anderson Villacorta, defensor central norteño de 20 años que ha venido desempeñándose en Mineros de Zacatecas de la Liga Expansión de México (Liga 2) y quien fue el capitán de la última selección peruana Sub 20. Villacorta, quien dejó la César Vallejo en el 2023, llega por un año a préstamo y con opción de compra.

El arranque del Clausura de Sporting Cristal fue con una victoria por 1-0, un marcador que no refleja la total superioridad del elenco celeste en el estadio Alberto Gallardo. Roberto Mosquera tendrá que empezar a trabajar no solo en la eficacia de sus atacantes, sino también en la ansiedad, pues desde el primer minuto de juego, se observó a los atacantes carganda una pesada mochila emocional al momento de pararse frente al arco. Ello también tiene una respuesta, el de sumar de a tres en todos los partidos posibles del Clausura, pues en el Apertura, la ‘SC’ culminó a tres puntos del antepenúltimo y a seis del último. Es decir, en el límite del descenso.

Ahora, lo hecho ante Garcilaso ya es parte del informe que tiene el comando técnico de Mosquera y ahora el objetivo está puesto sobre Bragantino, el rival de este miércoles por la ida de los Playoffs de la Copa Sudamericana. El Estadio Nacional será el escenario donde los rimenses intentarán lograr una ventaja para soñar con acceder a los octavos de final de este certamen internacional, al que llegaron tras finalizar terceros en su grupo de la Copa Libertadores 2026, la cual jugaron desde la fase preliminar (Fase 2).

Para este enfrentamiento, Cristal necesitará que su puntería esté fina y ayer, Michael Hoyos dejó buenas sensaciones en los minutos que estuvo en el campo. El delantero argentino apunta a ganarse un lugar en el once bajopontino, más allá de que por ahora Hernán Barcos apunta a ser el hombre que comande la ofensiva celeste en el primer enfrentamiento ante el cuadro brasileño. Eso sí, no se descarta que en algún momento el técnico pueda poner a ambos en el ataque y eso tiene mucha mayor probabilidad de suceder en una llave de eliminación directa con Bragantino."
https://elcomercio.pe/deporte-total/futbol-peruano/sporting-cristal-vs-bragantino-en-vivo-online-gratis-por-playoffs-ida-de-copa-sudamericana-2026-lbposting-noticia/,Sporting Cristal vs. Bragantino EN VIVO: previa y noticias del partido por playoffs de Copa Sudamericana,"El encuentro se disputa esta noche, a partir de las 7:30 p.m., en el Estadio Nacional de Lima. Todos los detalles en esta nota.",2026-07-22T17:22:05Z,"El equipo del Rímac, dirigido por Roberto Mosquera, buscará seguir en carrera en el fútbol internacional e iniciará la serie en casa, en donde espera sacar una buena ventaja para el duelo de vuelta en Brasil.

México, Guatemala, Honduras, Costa Rica: 6:30 p.m.

Perú, Colombia, Ecuador: 7:30 p.m.

Bolivia, Venezuela, Chile, Estados Unidos: 8:30 p.m.

Argentina, Brasil, Uruguay, Paraguay: 9:30 p.m.

España: 2:30 a.m. del jueves 23 de julio

Si deseas ver el partido de Sporting Cristal vs. Bragantino por streaming online, podrás hacerlo a través de Disney+ Premium, y podrás ver el canal de ESPN en el resto de Sudamérica mediante la app de DGO y Movistar TV.

La transmisión del partido por TV cable estará a cargo de ESPN, mientras que el minuto a minuto y las incidencias online puedes seguirlas en esta nota de El Comercio.

El encuentro comenzará a las 7:30 p.m. y tendrá como escenario el Estadio Nacional de Lima."
https://elcomercio.pe/deporte-total/futbol-peruano/tabla-de-posiciones-liga-1-2026-en-vivo-partidos-canales-tv-y-resultados-de-la-fecha-1-del-torneo-clausura-y-tabla-del-acumulado-noticia/,Tabla de posiciones Liga 1 2026: partidos y resultados tras la fecha 1 del Torneo Clausura,"Alianza Lima, Universitario y Sporting Cristal comenzaron con el pie derecho el Torneo Clausura 2026. Revisa todos los resultados de la primera jornada y cómo quedó la tabla de posiciones.",2026-07-21T20:35:37.808Z,"La fecha 1 se abrió el viernes con el empate 2-2 entre FC Cajamarca y Juan Pablo II, resultado que llegó sobre el final gracias a la reacción del cuadro visitante. Más tarde, Sporting Cristal hizo respetar la localía y derrotó por 1-0 a Deportivo Garcilaso con un golazo de Martín Távara, mientras que el clásico del sur quedó en manos de Melgar, que remontó para imponerse 3-1 a Cienciano tras los tantos de Quagliata, Cáceres y Vidales.

El sábado continuó con el empate 2-2 entre CD Moquegua y Comerciantes Unidos. Luego fue el turno de Universitario de Deportes, que superó una exigente prueba al vencer 2-1 a ADT en Tarma. Más adelante, Atlético Grau derrotó por 3-1 a UTC en Piura y Cusco FC cerró la jornada con una contundente goleada por 4-1 sobre Alianza Atlético.

La primera fecha concluyó el domingo con el triunfo de Los Chankas por 1-0 frente a Sport Boys en Andahuaylas, gracias al gol de Jarlín Quintero. Horas después, Alianza Lima hizo vibrar Matute al imponerse 2-1 sobre Sport Huancayo con un doblete de Eryc Castillo, resultado que le permitió iniciar el Clausura con tres puntos y confirmar que buscará pelear por el bicampeonato.

*UTC sufrió la deducción de cinco puntos."
https://elcomercio.pe/deporte-total/futbol-peruano/tour-blanquiazul-2026-asi-podras-recorrer-matute-y-vivir-una-experiencia-de-realidad-virtual-alianza-lima-ultimas-noticia/,Tour Blanquiazul 2026: así podrás recorrer Matute y vivir una experiencia de realidad virtual,"Los hinchas de Alianza Lima podrán recorrer el Estadio Alejandro Villanueva, disfrutar de una experiencia de realidad virtual y fotografiarse con el trofeo del Torneo Apertura 2026 durante el Tour Blanquiazul.",2026-07-22T14:14:45.883Z,"abrió una nueva edición del

, una actividad dirigida a los hinchas que deseen conocer los espacios más emblemáticos del

y vivir una experiencia inmersiva durante los meses de julio y agosto.

La experiencia incluye un recorrido por el denominado Corazón del Pueblo, una actividad de realidad virtual, una fotografía impresa como recuerdo y la posibilidad de tomarse una foto con el

, recientemente obtenido por el club.

El recorrido ha sido diseñado para que los hinchas conozcan de cerca las instalaciones de Matute y disfruten de diversas actividades, entre ellas:

De acuerdo con el cronograma publicado por Alianza Lima, las visitas estarán disponibles durante julio y agosto.

Julio

Agosto

Los horarios habilitados son:

¡𝐕𝐢𝐯𝐞 𝐮𝐧𝐚 𝐞𝐱𝐩𝐞𝐫𝐢𝐞𝐧𝐜𝐢𝐚 𝐮́𝐧𝐢𝐜𝐚 𝐞𝐧 𝐜𝐚𝐬𝐚!⚪️🔵

En julio, conoce cada lugar de nuestro Estadio Alejandro Villanueva y llévate un recuerdo inolvidable con el Tour Blanquiazul. 💙

📸 Foto impresa

🕶️ Experiencia de realidad virtual

🏟️ Recorrido por el…

Los boletos para el Tour Blanquiazul están disponibles a través de Joinnus y cuentan con diferentes tarifas según la experiencia elegida y la edad del visitante. Los precios son los siguientes:

¡Sé parte del homenaje del siglo! Asegura tu libro oficial “Íntimos y Eternos” en exclusiva con El Comercio aquí: bit.ly/4515662"
https://elcomercio.pe/deporte-total/futbol-peruano/universitario-de-deportes-supera-las-20-mil-entradas-vendidas-para-el-duelo-ante-cusco-fc-revisa-los-precios-por-tribuna-torneo-clausura-liga-1-ultimas-noticia/,Universitario supera las 20 mil entradas vendidas para el duelo ante Cusco FC: revisa los precios por tribuna,El club crema informó que ya se vendieron más de 20 mil entradas para el partido ante Cusco FC por la Liga 1.,2026-07-22T15:47:13.466Z,"anunció que

, correspondiente a la Liga 1 Te Apuesto 2026. El encuentro se disputará este viernes 24 de julio, desde las 8:30 p. m., en el Estadio Monumental U Marathon.

A través de sus redes sociales, el club crema destacó la respuesta de su hinchada e informó que la cifra incluye boletos adquiridos tanto para las tribunas como para los palcos del recinto de Ate.

La institución espera un importante marco de público para este compromiso, en el que buscará sumar un nuevo triunfo con el respaldo de su hinchada.

Los boletos continúan disponibles en Teleticket con los siguientes precios para el público en general:

𝗝Ⓤ𝗡𝗧𝗢𝗦 𝗘𝗡 𝗖𝗔𝗦𝗔 💛🏟️

Ya son más de 20 mil los cremas confirmados, entre tribunas y palcos, para nuestro partido de este viernes ante Cusco FC.

🎟️ ¡Llenemos las tribunas del Monumental! ▶️

Los hinchas que adquieran la Experiencia Crema, con un costo de S/ 220, podrán acceder a beneficios exclusivos antes del encuentro:"
https://elcomercio.pe/deporte-total/futbol-peruano/universitario-de-deportes-vuelve-a-casa-precios-de-entradas-para-recibir-a-cusco-fc-en-el-monumental-torneo-clausura-ultimas-noticia/,La ‘U’ vuelve a casa: precios de entradas para recibir a Cusco FC en el Monumental,Universitario disputará su primer partido como local en el Torneo Clausura 2026 cuando reciba a Cusco FC en el Estadio Monumental. El club anunció los precios de las entradas para todas las tribunas.,2026-07-21T13:47:13.665Z,"volverá a jugar en el

y lo hará en la segunda fecha del

. El conjunto crema recibirá a Cusco FC el viernes 24 de julio desde las 8:30 p.m., marcando así su regreso a casa luego de disputar el inicio del certamen fuera de Lima.

El encuentro frente a Cusco FC será el primer compromiso de Universitario como local en el segundo torneo local del año. La expectativa entre los hinchas es alta, ya que el equipo volverá a contar con el respaldo de su público en el Monumental.

Universitario confirmó los valores de las entradas para cada una de las tribunas del Estadio Monumental.

Ⓤ𝗡𝗜𝗗𝗢𝗦, 𝗙𝗘𝗖𝗛𝗔 𝗔 𝗙𝗘𝗖𝗛𝗔 🫂

¡Este viernes nos vemos en el

para afrontar juntos este nuevo reto!

🎟️ Adquiere tus entradas aquí 👉

Las entradas estarán disponibles de manera exclusiva a través de Teleticket. Además, el club informó beneficios para sus socios:

Con el regreso al Monumental, Universitario espera contar con un gran marco de público para acompañar al equipo en uno de los primeros desafíos del

."
https://elcomercio.pe/deporte-total/futbol-peruano/universitario-de-deportes-ya-piensa-en-cusco-fc-asi-sera-la-agenda-de-trabajos-del-equipo-crema-torneo-clausura-liga-1-ultimas-noticia/,La ‘U’ ya piensa en Cusco FC: así será la agenda de trabajos del equipo crema,El equipo dirigido por Héctor Cúper realizará cinco entrenamientos entre Campo Mar U y el Estadio Monumental antes de recibir a Cusco FC por la segunda fecha del Torneo Clausura.,2026-07-20T15:27:55.645Z,"comenzó una nueva semana de preparación con la mira puesta en la segunda fecha del

. El plantel crema retomó este lunes los entrenamientos en Campo Mar U, donde trabajará bajo las órdenes del técnico Héctor Cúper antes de recibir a

en el Estadio Monumental U Marathon.

El objetivo del cuadro merengue será llegar en óptimas condiciones al compromiso programado para el viernes, correspondiente a la segunda jornada del campeonato.

De acuerdo con el plan de actividades difundido por el club, Universitario desarrollará cinco sesiones de entrenamiento entre Campo Mar U y el Estadio Monumental U Marathon. Este es el cronograma:

El entrenador argentino aprovechará las cuatro prácticas previas al encuentro para ajustar el funcionamiento del equipo y definir el once titular que buscará sumar una nueva victoria en el Torneo Clausura.

La sesión del jueves, programada en el Estadio Monumental U Marathon, servirá como el último ensayo antes del compromiso frente al conjunto cusqueño.

Tras iniciar una nueva etapa del campeonato, Universitario afronta una semana clave con el objetivo de seguir consolidando la idea de juego de Héctor Cúper y mantenerse entre los principales protagonistas del Torneo Clausura.

𝗨𝗡 𝗘𝗤𝗨𝗜𝗣𝗢. 𝗨𝗡 𝗢𝗕𝗝𝗘𝗧𝗜𝗩𝗢 🫂

¡Unidos somos más fuertes! 💪

🎟️ Adquiere tu Abono Clausura aquí 👉"
